"Loc","Orden","St","Bottle","date","longitude","latitude","Depth","pressure","theta","salinity","oxygen","silicate","nitrate","phosphate","ct","at","year"
2002000078025,5474,78,25,2002,-14.671,41.983,294,296.9,11.928,35.611,225.9,3.918,9.4176,0.5929,2135.96175840224,2336.7,2002.51232876712
2002000078024,5475,78,24,2002,-14.671,41.983,394,397.5,11.537,35.582,220.2,4.4923,12.125,0.6809,2143.047107803,2336,2002.51232876712
2002000078023,5476,78,23,2002,-14.671,41.983,492,496.7,11.183,35.566,207.8,5.4723,12.179,0.7931,2152.93194788052,2335.1,2002.51232876712
2002000078022,5477,78,22,2002,-14.671,41.983,591,596.7,10.885,35.59,199.1,6.6199,14.506,0.8569,2161.83133413209,2338.9,2002.51232876712
2002000078021,5478,78,21,2002,-14.671,41.983,690,696.4,10.584,35.656,188.5,7.9713,15.479,0.9581,2173.94908325484,2347.3,2002.51232876712
2002000078020,5479,78,20,2002,-14.671,41.983,789,797.2,10.449,35.759,184.8,8.5779,16.073,0.9867,2182.1428041462,2356.9,2002.51232876712
2002000078019,5480,78,19,2002,-14.671,41.983,936,945.5,10.145,35.862,184.6,9.3208,17.263,0.9944,2189.34210752014,2366.4,2002.51232876712
2002000078018,5481,78,18,2002,-14.671,41.983,1036,1047.3,9.9662,35.912,190.9,9.6922,17.641,1.023,2193.99475445475,2372.5,2002.51232876712
2002000078017,5482,78,17,2002,-14.671,41.983,1134,1146,9.6191,35.908,189.6,9.8608,17.37,0.9724,2194.99587896119,2371.5,2002.51232876712
2002000078016,5483,78,16,2002,-14.671,41.983,1381,1396.9,7.8604,35.675,209.5,10.943,17.211,1.0373,2186.80211761261,2356.9,2002.51232876712
2002000078014,5484,78,14,2002,-14.671,41.983,1773,1795,4.2269,35.08,253.8,13.854,18.41,1.1308,2167.27806681904,2319,2002.51232876712
2002000078012,5485,78,12,2002,-14.671,41.983,2264,2294.7,3.3329,35.001,253.8,21.775,19.061,1.2089,2169.55048085126,2322.8,2002.51232876712
2002000078011,5486,78,11,2002,-14.671,41.983,2460,2494,3.0302,34.98,253.4,25.276,19.603,1.2375,2174.60012424391,2327.1,2002.51232876712
2002000078010,5487,78,10,2002,-14.671,41.983,2707,2745.7,2.7744,34.963,250.1,30.201,20.524,1.2958,2180.95948507678,2333.3,2002.51232876712
2002000078009,5488,78,9,2002,-14.671,41.983,2952,2996.3,2.5998,34.949,248.5,33.264,21.012,1.3387,2185.3561557617,2337.8,2002.51232876712
2002000078008,5489,78,8,2002,-14.671,41.983,3197,3246.8,2.4366,34.942,246.7,36.329,21.336,1.3596,2190.07448305707,2341.3,2002.51232876712
2002000078007,5490,78,7,2002,-14.671,41.983,3440,3496.1,2.3405,34.93,244.9,38.845,21.715,1.3882,2192.37454863718,2343.6,2002.51232876712
2002000078006,5491,78,6,2002,-14.671,41.983,3686,3748.3,2.2541,34.92,244.2,40.925,21.608,1.4102,2195.5996301545,2346.4,2002.51232876712
2002000078003,5492,78,3,2002,-14.671,41.983,5314,5423.3,2.0431,34.899,243,45.959,22.42,1.4597,2204.41798696016,2353.7,2002.51232876712
2002000080030,5493,80,30,2002,-13.888,41.383,3,3.3,18.095,36.023,228,1.2201,0.15648,0.0374,2081.46976174506,2365.9,2002.51506849315
2002000080029,5494,80,29,2002,-13.888,41.383,47,47.1,16.56,36.008,238.6,1.2201,0.46848,0.0748,2087.58888930675,2364.3,2002.51506849315
2002000080028,5495,80,28,2002,-13.888,41.383,96,96.8,14.37,35.976,236.1,1.6268,4.993,0.2068,2112.41484521805,2362.7,2002.51506849315
2002000080027,5496,80,27,2002,-13.888,41.383,145,146.6,13.993,35.915,238.2,1.7287,5.4614,0.2167,2114.47230699466,2358.1,2002.51506849315
2002000080026,5497,80,26,2002,-13.888,41.383,195,196.6,13.738,35.871,235.4,1.8983,6.2765,0.2728,2115.27098189958,2354.7,2002.51506849315
2002000080025,5498,80,25,2002,-13.888,41.383,294,296.3,12.683,35.709,217.5,3.4574,10.973,0.5599,2134.82982318841,2344.3,2002.51506849315
2002000080024,5499,80,24,2002,-13.888,41.383,393,396.2,11.877,35.609,219.4,4.1013,11.997,0.6787,2139.94468850505,2337.9,2002.51506849315
2002000080023,5500,80,23,2002,-13.888,41.383,492,496.2,11.44,35.577,212.4,4.8471,13.851,0.7733,2150.92770265774,2337.9,2002.51506849315
2002000080022,5501,80,22,2002,-13.888,41.383,591,596.8,10.977,35.55,206,5.9662,15.51,0.8679,2157.61588198175,2337.1,2002.51506849315
2002000080021,5502,80,21,2002,-13.888,41.383,690,696.6,10.753,35.634,190.4,7.4568,16.581,0.9625,2171.11183689474,2346.1,2002.51506849315
2002000080020,5503,80,20,2002,-13.888,41.383,788,795.9,10.797,35.803,183.3,8.134,16.872,0.9702,2183.20302512706,2361.6,2002.51506849315
2002000080019,5504,80,19,2002,-13.888,41.383,887,895.7,10.72,35.93,182.3,8.6073,16.968,0.9548,2190.63360323974,2372.9,2002.51506849315
2002000080018,5505,80,18,2002,-13.888,41.383,986,996,10.149,35.903,184.6,9.3198,17.358,0.9933,2194.1392395464,2372.6,2002.51506849315
2002000080017,5506,80,17,2002,-13.888,41.383,1183,1195.9,9.1954,35.86,195.2,10.066,17.018,0.9944,2195.56053440531,2370.4,2002.51506849315
2002000080016,5507,80,16,2002,-13.888,41.383,1380,1395.9,7.241,35.551,217.5,11.051,17.948,1.0725,2184.95724213785,2350.2,2002.51506849315
2002000080015,5508,80,15,2002,-13.888,41.383,1577,1595.4,5.1491,35.193,246.1,11.799,18.343,1.1308,2171.96319433048,2325.8,2002.51506849315
2002000080014,5509,80,14,2002,-13.888,41.383,1775,1796.8,4.4566,35.102,253.7,12.478,18.345,1.1605,2166.61871373182,2319.3,2002.51506849315
2002000080012,5510,80,12,2002,-13.888,41.383,2216,2245.2,3.4902,35.009,256.1,20.167,18.98,1.1968,2170.29275535757,2322.7,2002.51506849315
2002000080011,5511,80,11,2002,-13.888,41.383,2462,2495.7,3.1635,34.994,254.3,24.505,19.712,1.276,2174.30890784104,2326.9,2002.51506849315
2002000080010,5512,80,10,2002,-13.888,41.383,2708,2746.7,2.8654,34.971,251.5,28.734,20.688,1.298,2179.43341334531,2331.7,2002.51506849315
2002000080009,5513,80,9,2002,-13.888,41.383,2952,2996.4,2.6331,34.953,250.2,33.18,20.981,1.3343,2186.15391167366,2338.2,2002.51506849315
2002000080008,5514,80,8,2002,-13.888,41.383,3197,3246.6,2.4757,34.946,247.3,35.891,20.982,1.3783,2190.10089390383,2341.8,2002.51506849315
2002000080007,5515,80,7,2002,-13.888,41.383,3441,3496.2,2.3541,34.93,246,38.927,21.469,1.4069,2194.84458132572,2345.3,2002.51506849315
2002000080006,5516,80,6,2002,-13.888,41.383,3930,3997.8,2.1839,34.914,244.1,43.048,21.665,1.4212,2201.28793480389,2350.9,2002.51506849315
2002000080005,5517,80,5,2002,-13.888,41.383,4417,4498.4,2.0918,34.903,244,45.217,22.153,1.4432,2202.9374511323,2353.2,2002.51506849315
2002000080004,5518,80,4,2002,-13.888,41.383,4902,4997.8,2.0511,34.899,243.4,46.193,22.349,1.4795,2205.19134706659,2354.4,2002.51506849315
2002000082030,5519,82,30,2002,-13.098,40.786,4,3.8,17.685,35.861,237.1,1.2877,0.12192,0.0594,2078.33020840293,2357.5,2002.51780821918
2002000082029,5520,82,29,2002,-13.098,40.786,47,47.4,16.143,35.84,252.1,1.3798,1.2163,0.0594,2080.66207033246,2353,2002.51780821918
2002000082028,5521,82,28,2002,-13.098,40.786,96,96.9,13.028,35.726,243.1,1.8169,5.2454,0.3278,2114.00040072809,2345.8,2002.51780821918
2002000082027,5522,82,27,2002,-13.098,40.786,146,146.8,12.74,35.693,244.6,2.0531,5.5843,0.3773,2114.72728955858,2343.6,2002.51780821918
2002000082026,5523,82,26,2002,-13.098,40.786,195,196.4,12.519,35.673,238.8,1.9855,5.9222,0.4884,2123.4396840317,2344.1,2002.51780821918
2002000082025,5524,82,25,2002,-13.098,40.786,294,296.3,11.777,35.595,227.4,3.6348,10.907,0.6721,2137.37658605444,2338.7,2002.51780821918
2002000082024,5525,82,24,2002,-13.098,40.786,393,396,11.367,35.564,220.3,4.51,13.195,0.7931,2147.06039410284,2337.3,2002.51780821918
2002000082023,5526,82,23,2002,-13.098,40.786,492,496,10.925,35.56,213,5.2508,14.738,0.8811,2159.68743203724,2339.4,2002.51780821918
2002000082022,5527,82,22,2002,-13.098,40.786,591,596.6,10.761,35.652,199.9,6.8659,15.854,0.9603,2170.59814718883,2347.6,2002.51780821918
2002000082021,5528,82,21,2002,-13.098,40.786,690,696.5,10.73,35.783,186.9,7.74,15.639,0.9284,2180.61792929624,2358.8,2002.51780821918
2002000082020,5529,82,20,2002,-13.098,40.786,789,797.1,10.889,35.922,184.5,8.0419,16.011,0.9691,2189.08664653904,2371.8,2002.51780821918
2002000082019,5530,82,19,2002,-13.098,40.786,888,897,10.879,36.02,183,8.6142,16.009,0.8723,2193.97586249598,2380.3,2002.51780821918
2002000082018,5531,82,18,2002,-13.098,40.786,1005,1015.8,10.614,36.066,187,9.2189,16.647,0.9042,2199.72722897829,2385.6,2002.51780821918
2002000082017,5532,82,17,2002,-13.098,40.786,1184,1196.5,9.5274,35.927,192.9,9.557,16.223,1.001,2197.53258210326,2375.2,2002.51780821918
2002000082016,5533,82,16,2002,-13.098,40.786,1380,1395.4,8.3455,35.778,205.1,10.971,17.289,0.9768,2192.96140100945,2367.1,2002.51780821918
2002000082015,5534,82,15,2002,-13.098,40.786,1578,1596.1,5.883,35.328,233.1,11.918,18.039,1.1209,2176.93887675429,2335.2,2002.51780821918
2002000082012,5535,82,12,2002,-13.098,40.786,2266,2295.9,3.3829,35.006,254.9,21.685,19.148,1.2595,2171.34092746485,2325.2,2002.51780821918
2002000082010,5536,82,10,2002,-13.098,40.786,2707,2746,2.7626,34.962,250.3,30.686,19.56,1.3002,2181.65104328313,2334.9,2002.51780821918
2002000082008,5537,82,8,2002,-13.098,40.786,3194,3243.4,2.439,34.938,248,36.541,21.311,1.4036,2189.13760600862,2341.7,2002.51780821918
2002000082007,5538,82,7,2002,-13.098,40.786,3439,3494.8,2.3358,34.928,246.7,39.144,21.311,1.4179,2193.18385988561,2345.8,2002.51780821918
2002000082003,5539,82,3,2002,-13.098,40.786,5322,5431.2,2.0382,34.899,243.7,45.976,22.032,1.4586,2205.52158419389,2355.3,2002.51780821918
2002000084030,5540,84,30,2002,-12.22,40.333,3,2.9,17.802,35.939,230.9,1.1946,0.05472,0.044,2078.56341529834,2359.6,2002.51780821918
2002000084029,5541,84,29,2002,-12.22,40.333,46,46.6,17.135,35.93,250.6,1.1603,0,0.044,2079.90313592809,2358.4,2002.51780821918
2002000084028,5542,84,28,2002,-12.22,40.333,96,96.7,13.725,35.823,238.2,1.5023,4.0205,0.2464,2109.34794819125,2350.9,2002.51780821918
2002000084027,5543,84,27,2002,-12.22,40.333,145,146.1,13.125,35.757,238.2,2.2187,6.0192,0.352,2117.01474692466,2347,2002.51780821918
2002000084026,5544,84,26,2002,-12.22,40.333,195,197,12.645,35.696,233.3,3.5505,9.8266,0.5291,2130.91472062446,2342.2,2002.51780821918
2002000084025,5545,84,25,2002,-12.22,40.333,294,296.5,12.059,35.633,217.4,4.2336,11.525,0.6644,2141.99490638895,2340.8,2002.51780821918
2002000084024,5546,84,24,2002,-12.22,40.333,393,396.6,11.398,35.56,212.6,5.1215,13.223,0.7557,2149.92092702894,2337.8,2002.51780821918
2002000084023,5547,84,23,2002,-12.22,40.333,492,496.4,11.096,35.59,207.3,5.9741,14.715,0.8536,2161.30192957514,2340.3,2002.51780821918
2002000084022,5548,84,22,2002,-12.22,40.333,592,597.2,10.979,35.659,192.5,7.0325,15.486,0.9383,2169.26002188643,2346.7,2002.51780821918
2002000084021,5549,84,21,2002,-12.22,40.333,690,696.2,10.892,35.765,186.5,7.7832,15.948,0.9669,2177.76489257264,2356.7,2002.51780821918
2002000084020,5550,84,20,2002,-12.22,40.333,789,796.5,10.749,35.872,184.6,8.3623,16.204,0.9955,2184.30265833152,2365.1,2002.51780821918
2002000084019,5551,84,19,2002,-12.22,40.333,938,947.1,10.482,35.985,184,9.1463,16.254,0.9735,2192.95950423061,2375.2,2002.51780821918
2002000084017,5552,84,17,2002,-12.22,40.333,1183,1196,9.9655,36.064,189.9,9.7608,15.996,0.9669,2200.90246007942,2383.8,2002.51780821918
2002000084016,5553,84,16,2002,-12.22,40.333,1380,1395.4,7.7329,35.669,212,11.095,17.183,1.045,2188.31738514086,2356.6,2002.51780821918
2002000084015,5554,84,15,2002,-12.22,40.333,1577,1595.1,5.5808,35.3,236.4,12.498,17.857,1.1363,2176.84364711514,2334.1,2002.51780821918
2002000084014,5555,84,14,2002,-12.22,40.333,1774,1795.8,4.1351,35.068,256,13.935,17.912,1.1649,2165.85207002868,2318.4,2002.51780821918
2002000084013,5556,84,13,2002,-12.22,40.333,1972,1996.3,3.7351,35.032,257.3,16.12,18.118,1.1935,2164.07901736638,2316.8,2002.51780821918
2002000084012,5557,84,12,2002,-12.22,40.333,2090,2116.7,3.549,35.018,256.1,18.975,18.273,1.2078,2168.70888251072,2321.6,2002.51780821918
2002000084011,5558,84,11,2002,-12.22,40.333,2463,2496.5,2.9897,34.982,252.3,25.914,19.508,1.2782,2174.79679839891,2327.4,2002.51780821918
2002000084010,5559,84,10,2002,-12.22,40.333,2707,2745.7,2.7832,34.963,250.9,29.276,19.715,1.3134,2180.02346445219,2332.3,2002.51780821918
2002000084009,5560,84,9,2002,-12.22,40.333,2951,2995.1,2.5951,34.95,250.3,32.855,20.847,1.3563,2184.90974764967,2336,2002.51780821918
2002000084008,5561,84,8,2002,-12.22,40.333,3197,3246.6,2.4308,34.937,248.1,36.108,21.054,1.3772,2188.54351567022,2339.7,2002.51780821918
2002000084007,5562,84,7,2002,-12.22,40.333,3441,3496.8,2.3131,34.927,245.4,39.469,21.311,1.4124,2192.04969902089,2342.4,2002.51780821918
2002000084006,5563,84,6,2002,-12.22,40.333,3928,3995.3,2.1599,34.911,244.3,43.265,21.826,1.4619,2198.74559532896,2349.6,2002.51780821918
2002000084005,5564,84,5,2002,-12.22,40.333,4415,4496.5,2.0892,34.902,242.6,45.325,22.032,1.4762,2202.87088563259,2353.6,2002.51780821918
2002000084004,5565,84,4,2002,-12.22,40.333,4901,4996.8,2.0502,34.899,244,46.193,22.392,1.4905,2203.34652499277,2353.8,2002.51780821918
2002000084003,5566,84,3,2002,-12.22,40.333,5241,5347.7,2.0405,34.9,240.8,46.193,22.102,1.4905,2202.61815642126,2353.7,2002.51780821918
2002000086030,5567,86,30,2002,-11.341,40.333,5,5,17.502,35.672,246.4,0.91532,0.07584,0.0539,2068.06525875029,2343,2002.52054794521
2002000086029,5568,86,29,2002,-11.341,40.333,47,47.4,16.046,35.756,253,1.1525,0.07584,0.0539,2076.55476476137,2347.3,2002.52054794521
2002000086028,5569,86,28,2002,-11.341,40.333,96,96.8,13.637,35.834,237.7,1.6944,5.6496,0.2772,2114.70623901543,2351.7,2002.52054794521
2002000086027,5570,86,27,2002,-11.341,40.333,145,146.5,13.188,35.771,238.6,1.9992,6.7795,0.3124,2116.21540109645,2347.8,2002.52054794521
2002000086026,5571,86,26,2002,-11.341,40.333,195,197,12.801,35.714,233.3,2.5078,8.233,0.4477,2120.56502058168,2345.1,2002.52054794521
2002000086025,5572,86,25,2002,-11.341,40.333,295,297,12.012,35.63,222,3.8641,11.848,0.6325,2138.60630129353,2340.2,2002.52054794521
2002000086024,5573,86,24,2002,-11.341,40.333,393,396.1,11.392,35.576,218.6,5.0509,13.855,0.7865,2151.11283319811,2338.7,2002.52054794521
2002000086023,5574,86,23,2002,-11.341,40.333,492,496.4,10.901,35.551,202.3,6.4063,15.432,0.9042,2160.54655227373,2338.9,2002.52054794521
2002000086022,5575,86,22,2002,-11.341,40.333,590,595,10.845,35.673,194.2,7.4235,16.529,0.9713,2171.88205413298,2349.1,2002.52054794521
2002000086021,5576,86,21,2002,-11.341,40.333,689,695.2,10.789,35.798,188.7,8.0997,16.623,0.9933,2180.36213752536,2360.1,2002.52054794521
2002000086020,5577,86,20,2002,-11.341,40.333,789,797,10.774,35.925,184,8.5064,16.669,0.9856,2189.5036746764,2372.3,2002.52054794521
2002000086018,5578,86,18,2002,-11.341,40.333,986,996,10.529,36.052,182.9,9.2512,16.477,0.9713,2199.12662208667,2384,2002.52054794521
2002000086017,5579,86,17,2002,-11.341,40.333,1084,1095.1,10.451,36.104,185.4,9.2845,16.285,0.9636,2203.70897714659,2390,2002.52054794521
2002000086016,5580,86,16,2002,-11.341,40.333,1331,1345.9,8.8892,35.884,201,10.472,16.669,1.0076,2196.69331720164,2374.5,2002.52054794521
2002000086015,5581,86,15,2002,-11.341,40.333,1578,1596.3,5.5283,35.289,237.5,12.375,18.015,1.1462,2175.73874220944,2333.8,2002.52054794521
2002000086014,5582,86,14,2002,-11.341,40.333,1774,1795.1,4.5316,35.136,249.5,13.699,18.113,1.1671,2169.13894621582,2323.9,2002.52054794521
2002000086013,5583,86,13,2002,-11.341,40.333,1921,1945.3,4.1371,35.095,253,15.564,18.161,1.1748,2169.11309491425,2323.2,2002.52054794521
2002000086007,5584,86,7,2002,-11.341,40.333,3442,3496.9,2.2975,34.924,244.8,40.12,21.032,1.4366,2192.0555903431,2344.2,2002.52054794521
2002000086006,5585,86,6,2002,-11.341,40.333,3685,3746.5,2.2193,34.918,245.2,42.18,21.51,1.4652,2197.78998468157,2347.9,2002.52054794521
2002000086005,5586,86,5,2002,-11.341,40.333,3929,3997.1,2.1549,34.91,244,43.374,21.749,1.4872,2200.4076043267,2350.5,2002.52054794521
2002000086004,5587,86,4,2002,-11.341,40.333,4514,4597.6,2.0604,34.899,244.3,45.759,21.94,1.5235,2203.00774544597,2353.3,2002.52054794521
2002000086003,5588,86,3,2002,-11.341,40.333,5083,5184.9,2.0396,34.899,244.5,46.193,21.988,1.5092,2202.54608515051,2352.4,2002.52054794521
2002000088030,5589,88,30,2002,-10.576,40.334,5,5,17.82,35.88,235.4,1.0427,0.05184,0.0429,2076.33002524919,2357.3,2002.52054794521
2002000088029,5590,88,29,2002,-10.576,40.334,46,46,15.415,35.919,244.1,1.2789,0.26016,0.0605,2093.6753284562,2358.6,2002.52054794521
2002000088028,5591,88,28,2002,-10.576,40.334,96,96.4,13.982,35.902,234.8,1.6827,3.6931,0.2244,2115.65234550181,2356.5,2002.52054794521
2002000088027,5592,88,27,2002,-10.576,40.334,146,147.1,13.467,35.815,240.6,2.0531,4.6291,0.2508,2114.56832882061,2350.2,2002.52054794521
2002000088026,5593,88,26,2002,-10.576,40.334,195,196.5,12.908,35.732,226.4,2.8273,7.4294,0.4587,2127.40892498949,2345,2002.52054794521
2002000088025,5594,88,25,2002,-10.576,40.334,294,296.1,11.957,35.624,217.9,4.0386,10.732,0.6215,2141.67675756062,2338.8,2002.52054794521
2002000088024,5595,88,24,2002,-10.576,40.334,394,397.1,11.419,35.57,220.6,4.6452,12.047,0.7304,2143.88772487438,2335.9,2002.52054794521
2002000088023,5596,88,23,2002,-10.576,40.334,452,455.7,11.169,35.554,214.8,5.1832,12.994,0.7854,2151.27381522785,2337.7,2002.52054794521
2002000088022,5597,88,22,2002,-10.576,40.334,591,596.7,10.749,35.624,191.8,7.203,15.518,0.9174,2168.5803704127,2345.3,2002.52054794521
2002000088020,5598,88,20,2002,-10.576,40.334,789,796.2,11.351,36.06,182.2,7.8733,15.145,0.9251,2191.22029853089,2380.7,2002.52054794521
2002000088019,5599,88,19,2002,-10.576,40.334,887,895.4,11.311,36.157,180.7,8.2428,14.566,0.9174,2198.4651212962,2389.3,2002.52054794521
2002000088017,5600,88,17,2002,-10.576,40.334,1184,1197,10.715,36.232,185,9.1846,14.88,0.9097,2207.27262909973,2396.8,2002.52054794521
2002000088016,5601,88,16,2002,-10.576,40.334,1381,1396.7,8.7263,35.888,201.6,10.836,16.515,1.0318,2196.42691461681,2375.2,2002.52054794521
2002000088015,5602,88,15,2002,-10.576,40.334,1578,1595.9,5.7407,35.347,234.5,12.624,17.574,1.1286,2177.60099629838,2338.3,2002.52054794521
2002000088014,5603,88,14,2002,-10.576,40.334,1774,1795.4,4.5315,35.16,247.9,15.118,18.26,1.1902,2172.00893226548,2328.4,2002.52054794521
2002000088013,5604,88,13,2002,-10.576,40.334,2019,2044.3,3.7205,35.054,250.5,21.472,18.419,1.2045,2171.02310441783,2325.6,2002.52054794521
2002000088011,5605,88,11,2002,-10.576,40.334,2462,2495.9,3.0083,34.994,248.5,28.447,19.841,1.3145,2178.94100544397,2333.2,2002.52054794521
2002000088010,5606,88,10,2002,-10.576,40.334,2706,2745.1,2.7264,34.966,246.3,32.874,20.316,1.3552,2186.25131140864,2339.4,2002.52054794521
2002000088009,5607,88,9,2002,-10.576,40.334,2951,2995.3,2.507,34.944,248.2,36.417,20.737,1.4102,2190.24133782596,2342.6,2002.52054794521
2002000088008,5608,88,8,2002,-10.576,40.334,3196,3245.6,2.3479,34.929,245,38.852,21.053,1.4311,2192.72227605222,2344.6,2002.52054794521
2002000088007,5609,88,7,2002,-10.576,40.334,3441,3496.1,2.242,34.916,245.1,41.51,21.263,1.452,2196.03874024369,2347.5,2002.52054794521
2002000088006,5610,88,6,2002,-10.576,40.334,3442,3497,2.24,34.919,244.7,42.173,21.264,1.4454,2197.69732225522,2348.8,2002.52054794521
2002000088005,5611,88,5,2002,-10.576,40.334,3685,3746.3,2.1629,34.912,243.5,43.834,21.632,1.4586,2198.64961862538,2350.1,2002.52054794521
2002000088004,5612,88,4,2002,-10.576,40.334,3929,3996.3,2.1151,34.907,243,44.499,21.79,1.4861,2200.41259819073,2350.5,2002.52054794521
2002000088003,5613,88,3,2002,-10.576,40.334,4341,4419.6,2.0635,34.901,243.7,46.159,22,1.4938,2203.20696116044,2353.6,2002.52054794521
2002000090030,5614,90,30,2002,-10.032,40.332,6,5.9,17.484,35.783,238.3,0.96922,0,0.0484,2070.12228688496,2351.7,2002.52054794521
2002000090029,5615,90,29,2002,-10.032,40.332,46,46,13.831,35.78,250.8,1.3034,2.1965,0.2013,2103.28239323362,2349.8,2002.52054794521
2002000090028,5616,90,28,2002,-10.032,40.332,96,96.8,13.188,35.756,239.6,1.7709,5.3174,0.3443,2113.25411249513,2345.2,2002.52054794521
2002000090027,5617,90,27,2002,-10.032,40.332,145,146.5,12.756,35.712,236.6,2.6068,7.5936,0.4884,2124.28995272645,2343.2,2002.52054794521
2002000090026,5618,90,26,2002,-10.032,40.332,196,197.6,12.272,35.653,226.2,3.4094,10.051,0.627,2133.01761680075,2339.6,2002.52054794521
2002000090025,5619,90,25,2002,-10.032,40.332,295,297.4,11.649,35.584,226.5,4.0445,11.427,0.7183,2138.77646069029,2335.6,2002.52054794521
2002000090024,5620,90,24,2002,-10.032,40.332,393,396.8,11.214,35.558,219.2,4.947,13.12,0.8008,2147.69634345501,2335,2002.52054794521
2002000090020,5621,90,20,2002,-10.032,40.332,789,796.3,11.35,36.049,182.3,7.8184,15.654,0.9625,2189.63542893003,2379,2002.52054794521
2002000090017,5622,90,17,2002,-10.032,40.332,1184,1196.6,10.713,36.239,183.9,9.2875,15.757,0.9482,2206.04123029642,2397.1,2002.52054794521
2002000090016,5623,90,16,2002,-10.032,40.332,1381,1395.9,8.6265,35.857,204.1,11.128,16.926,1.0318,2196.29646298967,2373,2002.52054794521
2002000090015,5624,90,15,2002,-10.032,40.332,1579,1597.3,6.1604,35.41,230.6,12.469,17.884,1.1627,2181.19043979662,2342.8,2002.52054794521
2002000090012,5625,90,12,2002,-10.032,40.332,1971,1995.9,4.1802,35.126,246.1,19.589,18.84,1.2452,2173.57196042105,2329.5,2002.52054794521
2002000090011,5626,90,11,2002,-10.032,40.332,2167,2195.2,3.6602,35.064,249.1,22.91,19.529,1.2518,2174.77252480717,2330,2002.52054794521
2002000090010,5627,90,10,2002,-10.032,40.332,2363,2394.9,3.2717,35.021,247.9,26.453,20.112,1.2936,2178.65004255706,2332.1,2002.52054794521
2002000090009,5628,90,9,2002,-10.032,40.332,2560,2596,2.9336,34.982,248.6,29.774,20.219,1.3354,2181.60082680032,2333.7,2002.52054794521
2002000090007,5629,90,7,2002,-10.032,40.332,2756,2796,2.7438,34.965,251.6,33.096,20.695,1.4102,2184.89806652981,2338,2002.52054794521
2002000090005,5630,90,5,2002,-10.032,40.332,3147,3195.8,2.4313,34.936,245.5,37.524,21.172,1.4454,2189.52940378682,2342.2,2002.52054794521
2002000090004,5631,90,4,2002,-10.032,40.332,3344,3396.7,2.3035,34.926,245.4,39.738,21.384,1.452,2193.7822411897,2346.1,2002.52054794521
2002000090003,5632,90,3,2002,-10.032,40.332,3518,3575.6,2.2266,34.916,243.5,42.063,21.86,1.4036,2197.79439765904,2349.7,2002.52054794521
2002000092030,5633,92,30,2002,-9.876,40.333,4,3.6,16.665,35.672,250.3,1.0025,0.28416,0.0484,2068.44567993045,2345.9,2002.52054794521
2002000092029,5634,92,29,2002,-9.876,40.333,47,47.2,14.197,35.793,258.4,1.6043,1.7021,0.1628,2100.75583704961,2350.6,2002.52054794521
2002000092028,5635,92,28,2002,-9.876,40.333,96,96.3,13.051,35.747,233.7,2.105,5.0285,0.374,2115.70683491138,2344.5,2002.52054794521
2002000092027,5636,92,27,2002,-9.876,40.333,147,148.4,12.69,35.704,229.1,2.9077,8.7562,0.5214,2128.02762735332,2342.9,2002.52054794521
2002000092026,5637,92,26,2002,-9.876,40.333,195,196.3,12.451,35.693,223.5,3.576,10.352,0.6435,2136.29891025924,2342.3,2002.52054794521
2002000092025,5638,92,25,2002,-9.876,40.333,293,295.1,11.829,35.65,209.6,4.6795,13.161,0.7667,2148.54021256071,2340.9,2002.52054794521
2002000092024,5639,92,24,2002,-9.876,40.333,395,398,11.74,35.73,196.4,5.8153,14.512,0.8734,2160.4114084652,2348.5,2002.52054794521
2002000092023,5640,92,23,2002,-9.876,40.333,493,497.4,11.565,35.807,190.6,6.617,15.76,0.9273,2169.77427311816,2354.9,2002.52054794521
2002000092022,5641,92,22,2002,-9.876,40.333,591,596.1,11.662,35.95,185.6,6.9835,14.614,0.9042,2179.75837531357,2368.6,2002.52054794521
2002000092021,5642,92,21,2002,-9.876,40.333,690,696.1,11.831,36.1,184.3,7.0834,14.197,0.8811,2187.01843881439,2380.5,2002.52054794521
2002000092020,5643,92,20,2002,-9.876,40.333,789,796.6,11.723,36.165,185.7,7.4833,14.56,0.8811,2191.81517413321,2386.9,2002.52054794521
2002000092019,5644,92,19,2002,-9.876,40.333,888,896.5,11.463,36.206,182.5,7.9507,14.559,0.9119,2196.83411801823,2391.9,2002.52054794521
2002000092018,5645,92,18,2002,-9.876,40.333,986,996.3,11.335,36.232,186.8,8.3182,14.923,0.9119,2201.81135273107,2394.7,2002.52054794521
2002000092017,5646,92,17,2002,-9.876,40.333,1084,1095,11.103,36.234,179.8,8.6857,15.183,0.9449,2202.130470108,2395,2002.52054794521
2002000092015,5647,92,15,2002,-9.876,40.333,1282,1295.6,10.36,36.189,186.8,9.3541,15.34,0.9878,2205.02081133663,2394.2,2002.52054794521
2002000093016,5648,93,16,2002,-9.801,40.334,7,7.5,16.275,35.661,250.7,0.86926,0,0.0462,2066.47318124088,2344.9,2002.52054794521
2002000094016,5649,94,16,2002,-9.766,40.334,4,4.5,16.452,35.664,249,0.66836,0,0.0374,2067.75109117288,2345.7,2002.52054794521
2002000094015,5650,94,15,2002,-9.766,40.334,46,46.5,13.994,35.807,244.6,1.2368,2.7898,0.2222,2111.23888503689,2351.7,2002.52054794521
2002000094014,5651,94,14,2002,-9.766,40.334,95,96.1,13.257,35.78,238.1,1.7042,4.5082,0.3421,2115.45732334619,2346.6,2002.52054794521
